habitat_id,ecosystem,habitat_type,naturbase_id,habitat_name,value_code,value_label,municipality,canonical_region,habitat_area_m2,centroid_lon,centroid_lat,protected_area_m2,mpa_area_m2,nearest_protected_distance_m,nearest_mpa_distance_m,nearest_dredging_distance_m,nearest_akvakultur_distance_m,nearest_platform_distance_m,nearest_windfarm_distance_m,dredging_within_1km_n,dredging_within_5km_n,dredging_within_10km_n,akvakultur_within_1km_n,akvakultur_within_5km_n,akvakultur_within_10km_n,platforms_within_1km_n,platforms_within_5km_n,platforms_within_10km_n,windfarms_within_1km_n,windfarms_within_5km_n,windfarms_within_10km_n,study_sites_within_1km_n,study_sites_within_5km_n,study_sites_within_10km_n,percent_protected,percent_mpa,colocation_pressure_index,evidence_gap_flag,high_pressure_low_protection_flag
seagrass_eelgrass_4179_BM00128367,seagrass,eelgrass,BM00128367,Indre-Hoemsvågen,B,Viktig,Hustadvika (1579),Norwegian Sea,255035.5094960201,7.079557885739397,62.81697938057572,229057.9231793458,0.0,0.0,113778.89321036145,6257.501709740827,9266.953362726428,102784.79756255867,499326.65459275857,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,89.81412966060725,0.0,0,True,False
seagrass_eelgrass_4180_BM00128368,seagrass,eelgrass,BM00128368,Male: Askevågen,B,Viktig,Hustadvika (1579),Norwegian Sea,13092.78258120545,7.047773976736608,62.962326843573535,0.0,0.0,1457.932749343689,122818.6897034791,14020.124596736092,10423.713155382931,88620.84866386371,514989.6295720302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4181_BM00128370,seagrass,eelgrass,BM00128370,Holmaleira,B,Viktig,Molde (1506),Norwegian Sea,80650.15354248819,7.419032128639509,62.69322955994383,0.0,0.0,10527.737147887472,122262.95369250904,28590.04556538016,20176.906388746185,124029.06155883921,480002.59723868436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4182_BM00128411,seagrass,eelgrass,BM00128411,Ånesstranda 1,B,Viktig,Aure (1576),Norwegian Sea,14280.495509715956,8.466368906265725,63.2747140575511,0.0,0.0,4450.354989524305,77657.79056254239,30041.035697586733,24031.6168225009,115746.66024118276,518303.02245662175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4183_BM00128415,seagrass,eelgrass,BM00128415,Tistillen: Austervågen ved Kjølsøya,C,Lokalt viktig,Hitra (5056),Norwegian Sea,28450.174212281974,8.895647107564448,63.63526530311974,0.0,0.0,21413.22058892962,54628.988939675866,35048.40373103059,16692.20835632314,90153.94579133701,510569.63994608866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4184_BM00128416,seagrass,eelgrass,BM00128416,Helgebostadøya: Trøvatnet,B,Viktig,Hitra (5056),Norwegian Sea,9849.409905673565,8.580995438697041,63.58006736256436,0.0,0.0,21153.788000911012,68710.30935986298,50869.53025855736,16699.46190996313,86703.1267501766,524399.3527820045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4185_BM00128418,seagrass,eelgrass,BM00128418,"Pollen, Vallestadneset",B,Viktig,Alver (4631),Norwegian Sea,2570.4922300269823,5.0343095271023275,60.71031330649226,0.0,0.0,105.64917733687618,105.64917733687618,18810.562620858327,11998.104700887146,43864.97246360996,385214.39359447133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4186_BM00128422,seagrass,eelgrass,BM00128422,Trosvika II,B,Viktig,Asker (3203),Skagerrak,2560.0423001027484,10.484568083590345,59.81821280637522,0.0,0.0,357.16831397265076,63520.0936779648,43850.0472101479,20981.983651768078,312190.4753062512,127995.60228587322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4187_BM00128423,seagrass,eelgrass,BM00128423,Tokeneskilen,C,Lokalt viktig,Færder (3911),Skagerrak,25.00000000160071,10.372467476725268,59.17044081695649,0.0,0.0,1024.5917443240835,17745.67385430358,8386.02529983357,52118.830522063494,304469.677895545,56695.90094167081,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4188_BM00128424,seagrass,eelgrass,BM00128424,Taraldkilen,C,Lokalt viktig,Færder (3911),Skagerrak,24.99999999476131,10.355878589284224,59.14416472665338,0.0,0.0,1888.845359184024,19889.122039873775,5961.117443187213,55197.33611289435,303824.3831103512,54009.14083740093,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4189_BM00128425,seagrass,eelgrass,BM00128425,Lirekilen,C,Lokalt viktig,Færder (3911),Skagerrak,24.999999999272404,10.3582580481254,59.13826828192607,0.0,0.0,2229.2859622532847,19859.35505805275,5410.415639848977,55783.021585048606,304030.8655264142,53338.01935217107,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4190_BM00128426,seagrass,eelgrass,BM00128426,Fjærholmen,C,Lokalt viktig,Færder (3911),Skagerrak,24.999999999345164,10.461919040085288,59.22227714816619,0.0,0.0,212.54832956886315,10972.946419661423,14190.68244197903,45166.94426521686,309056.09097354044,61749.87176405975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4191_BM00128427,seagrass,eelgrass,BM00128427,Kjøleholmen,C,Lokalt viktig,Færder (3911),Skagerrak,25.000000009167707,10.484742171042061,59.188894824906384,25.000000009167707,0.0,0.0,11083.485280295889,11018.03664247637,48516.139538983945,310670.33133398445,57942.842665912205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_4192_BM00128428,seagrass,eelgrass,BM00128428,Kjøleholmen,C,Lokalt viktig,Færder (3911),Skagerrak,25.00000000007276,10.4840215852814,59.18536562555824,25.00000000007276,0.0,0.0,11278.902895152794,10640.125545122748,48909.92880260603,310665.1258836637,57553.116981295876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_4193_BM00128429,seagrass,eelgrass,BM00128429,Danholmen,B,Viktig,Færder (3911),Skagerrak,24389.4156527814,10.38789050716188,59.26706141858882,0.0,0.0,345.459837171142,14716.326642248032,14686.471377346597,41511.11615956474,304374.6950679673,67070.019433673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4194_BM00128430,seagrass,eelgrass,BM00128430,Munkholmbukta,A,Svært viktig,Færder (3911),Skagerrak,69873.71830687582,10.383716712317812,59.25440204806484,0.0,0.0,1456.1546993915458,15018.738963605572,15997.90458550941,42825.40250257757,304201.0309034447,65630.08237413573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4195_BM00128431,seagrass,eelgrass,BM00128431,Munkholmen,C,Lokalt viktig,Færder (3911),Skagerrak,11592.450201149117,10.381421232661665,59.24862408122404,0.0,0.0,2115.167125931824,15249.038869108526,16432.827394708875,43447.276542541935,304233.52973096736,64998.66764350844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4196_BM00128432,seagrass,eelgrass,BM00128432,Ørsnes,A,Svært viktig,Færder (3911),Skagerrak,47340.11285477464,10.42884638648561,59.254924405827104,0.0,0.0,212.2988047987452,12427.05748582277,15255.118928610442,41915.38394451586,306787.3637707676,65249.25929929255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4197_BM00128433,seagrass,eelgrass,BM00128433,Hjertnes,A,Svært viktig,Færder (3911),Skagerrak,12436.669050046215,10.43086213901459,59.24790732804354,0.0,0.0,1082.437263065596,12257.504011583094,16115.722009823743,42749.170763461145,306928.42154133297,64517.78747572741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4198_BM00128434,seagrass,eelgrass,BM00128434,Skjæret,A,Svært viktig,Færder (3911),Skagerrak,11337.914501022806,10.434468802044606,59.24169261220415,0.0,0.0,1792.1069605757539,12235.607123840582,15880.934112833764,43371.61162532276,307301.40759938944,63839.78605834788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4199_BM00128435,seagrass,eelgrass,BM00128435,Kalvetangen,B,Viktig,Færder (3911),Skagerrak,5809.670950523978,10.448169989202487,59.24267562289461,0.0,0.0,1684.0432168063664,11477.742505503375,16197.375003323672,43085.49220045838,308065.13678667723,63979.94099248534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4200_BM00128436,seagrass,eelgrass,BM00128436,Husøysundet,B,Viktig,Færder (3911),Skagerrak,6284.715450545128,10.456311993286446,59.23714326139291,0.0,0.0,1277.1747085615261,10924.1719626565,15583.49537407093,43577.73812174215,308498.76374991063,63204.69323291704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4201_BM00128437,seagrass,eelgrass,BM00128437,Ekenessundet,A,Svært viktig,Færder (3911),Skagerrak,36353.301052340146,10.446493166979584,59.226606376142605,0.0,0.0,726.2051903202447,11451.519009741876,14321.393075209828,44629.327944606615,307805.9836596679,62081.39936726735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4202_BM00128438,seagrass,eelgrass,BM00128438,Øra,B,Viktig,Færder (3911),Skagerrak,3563.272550098615,10.368275385177897,59.213966386850586,0.0,0.0,75.74129354527973,16355.472784274343,12700.05989833466,47566.24038426328,303774.328227952,61452.92201034017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4203_BM00128439,seagrass,eelgrass,BM00128439,Øra,B,Viktig,Færder (3911),Skagerrak,5250.209750617256,10.365949231653254,59.21105869899571,0.0,0.0,115.29410782977044,16567.962840720254,12387.95936709994,47877.615393463995,303655.1003011739,61157.56166832859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4204_BM00128440,seagrass,eelgrass,BM00128440,Glomsteinskjær,C,Lokalt viktig,Færder (3911),Skagerrak,2427.0813002269456,10.363237825500303,59.203221575659704,387.6162992229838,0.0,0.0,16909.068783935418,11544.099593499852,48813.36901960322,303551.3293022078,60349.635228296785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.970470341753263,0.0,0,True,False
seagrass_eelgrass_4205_BM00128441,seagrass,eelgrass,BM00128441,Glomstein,B,Viktig,Færder (3911),Skagerrak,23426.963552368397,10.364408730519136,59.20076785828777,0.0,0.0,67.79136920584915,16832.27291193841,11099.416266599197,48845.40059470056,303614.9545166154,59892.04362667777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4206_BM00128442,seagrass,eelgrass,BM00128442,Knarrberg,C,Lokalt viktig,Færder (3911),Skagerrak,3899.115800237098,10.457236228385142,59.20759852788056,0.0,0.0,617.7274508311718,11628.5924976608,12433.561575325968,46760.42566676248,308894.81257444894,60039.71873995558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4207_BM00128443,seagrass,eelgrass,BM00128443,Bjerkøysundet,B,Viktig,Færder (3911),Skagerrak,6306.49820103676,10.45837595084281,59.2023835613375,0.0,0.0,495.77368131895594,11710.305866187538,11750.92545537538,47254.26944272745,308981.3265621943,59346.89498309059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4208_BM00128444,seagrass,eelgrass,BM00128444,Arås,C,Lokalt viktig,Færder (3911),Skagerrak,5212.410450430445,10.454927166019667,59.198947295791626,0.0,0.0,745.1676032119759,12099.893365671664,11520.594692555342,47717.76937341429,308832.12450922834,59136.0058827646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4209_BM00128445,seagrass,eelgrass,BM00128445,Vestgårdskilen,C,Lokalt viktig,Færder (3911),Skagerrak,3246.7468503261025,10.345444885258157,59.1670734496175,0.0,0.0,587.1868501269814,19265.64422378223,7462.180650305853,52924.3158429102,302942.56922569976,56552.272884997976,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4210_BM00128446,seagrass,eelgrass,BM00128446,Albykilen,C,Lokalt viktig,Færder (3911),Skagerrak,7830.879000853691,10.357430321554848,59.165251253659996,0.0,0.0,1059.3989545779386,18717.027450323876,7688.124649468891,52882.9170476476,303610.5566565977,56235.45347809768,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4211_BM00128447,seagrass,eelgrass,BM00128447,Oslebakkholmen,C,Lokalt viktig,Færder (3911),Skagerrak,3668.8152003442365,10.367359303829193,59.142136724033946,0.0,0.0,1956.9779821569705,19194.977828766267,5473.858741418582,55132.74192968573,304479.27016455494,53612.02098626926,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4212_BM00128449,seagrass,eelgrass,BM00128449,Selskjæra,B,Viktig,Færder (3911),Skagerrak,3682.8497002547724,10.533928500638188,59.204510565751725,3682.849700254773,0.0,0.0,7781.545339904354,13809.147550965732,46284.556958905654,313272.22997289477,59533.83770130177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_4213_BM00128450,seagrass,eelgrass,BM00128450,Langholmene,B,Viktig,Færder (3911),Skagerrak,6179.88360047194,10.56787432646339,59.19890004911726,6179.883600471941,0.0,0.0,6242.7618220249715,14383.590773476073,46667.39375824361,315254.64686133846,58908.94704251093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_4214_BM00128451,seagrass,eelgrass,BM00128451,Årøysundet,B,Viktig,Færder (3911),Skagerrak,27776.736002648024,10.464438439729664,59.18381467783516,27776.73600264802,0.0,0.0,12191.625072066512,9838.8080076425,49130.179660401125,309398.71456326736,57289.849990478135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,99.99999999999999,0.0,0,True,False
seagrass_eelgrass_4215_BM00128452,seagrass,eelgrass,BM00128452,Middelborg,A,Svært viktig,Færder (3911),Skagerrak,98022.0797085675,10.457732490729851,59.17716165721431,98022.0797085675,0.0,0.0,12655.266888961862,8983.759782295956,49929.72828311,309026.49467259215,56541.489846069126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_4216_BM00128453,seagrass,eelgrass,BM00128453,Skrøslingen,B,Viktig,Færder (3911),Skagerrak,3000.7613000293877,10.483439009308988,59.1562556790981,3000.7613000293877,0.0,0.0,12437.38911412016,7744.565404804532,52079.08766003654,310850.8123296956,54261.32856074236,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
seagrass_eelgrass_4217_BM00128455,seagrass,eelgrass,BM00128455,Surnadalsøra: Midtgardsøran,A,Svært viktig,Surnadal (1566),Norwegian Sea,22873.00556315862,8.679691386783869,62.97604647068096,0.0,0.0,60.20116801689528,82617.91357437916,29287.418922891495,29427.391373320075,150772.3264625156,484629.8998334999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4218_BM00128456,seagrass,eelgrass,BM00128456,Surnadalsøra: Omfløddøra,A,Svært viktig,Surnadal (1566),Norwegian Sea,67710.78098903973,8.66880364231448,62.97405481405157,0.0,0.0,100.13267450248294,83062.30010557997,28724.190320775902,28989.089737195456,150768.0682520604,484740.8069009719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4219_BM00128457,seagrass,eelgrass,BM00128457,Surnadalsøra: Omfløddøra sør,C,Lokalt viktig,Surnadal (1566),Norwegian Sea,225.44725020132228,8.672998624926079,62.97267146771155,0.0,0.0,464.1188051940872,83284.02067905337,29133.969291159297,29380.035011135547,151077.31213551032,484567.1054424882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4220_BM00128464,seagrass,eelgrass,BM00128464,Sandøyane sjøområde,B,Viktig,Stavanger (1103),Skagerrak,301682.15325486555,5.773494795436602,59.017763340451665,0.0,0.0,2152.042627444346,25598.034643738007,79117.36001879092,9330.35842494444,53293.37604399788,217996.37064692777,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4221_BM00128465,seagrass,eelgrass,BM00128465,Kalvøy-Hellesøy sjøområde,C,Lokalt viktig,Stavanger (1103),Skagerrak,23328.83095560376,5.834943102674125,58.9825139548191,0.0,0.0,2976.1552567220515,24894.286757358008,83980.85185832529,10235.239629875032,59043.85257670077,214068.17398924337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4222_BM00128466,seagrass,eelgrass,BM00128466,Vaulen sjøområde,B,Viktig,Stavanger (1103),Skagerrak,110873.23153784707,5.747988831848815,58.923018660034344,0.0,0.0,3348.01640515361,16638.899618246003,89350.21806868495,12416.333326547077,59994.38445655471,207823.6101270866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,True,False
seagrass_eelgrass_4223_BM00128467,seagrass,eelgrass,BM00128467,Ytretorget: Ingeborgtjønna,C,Lokalt viktig,Brønnøy (1813),Norwegian Sea,1605.0905002562645,12.081380068726085,65.42308546057141,0.0,0.0,9881.657961537681,35638.47994161087,9870.610446703728,102077.28775897913,190131.12405986557,464682.5442714855,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4224_BM00128468,seagrass,eelgrass,BM00128468,Drogsøyvatnet,C,Lokalt viktig,Brønnøy (1813),Norwegian Sea,48939.31335135581,12.484983271878114,65.45749009649505,0.0,0.0,16777.77600187888,21719.877018153195,12758.103309919672,112424.07601580073,205845.07412194053,448997.3989170775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4225_BM00128469,seagrass,eelgrass,BM00128469,Selta sør,B,Viktig,Brønnøy (1813),Norwegian Sea,2005.0275000565262,12.246889524718732,65.51239722543646,0.0,0.0,17769.540112592407,23274.626303859033,2685.6048327954068,113936.85621861854,193387.92867118982,461617.2417029333,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,True,True
seagrass_eelgrass_4226_BM00128470,seagrass,eelgrass,BM00128470,Lyngmo,B,Viktig,Nordreisa - Ráisa - Raisi (5544),Barents Sea,61514.71871593964,21.184608533824115,69.87568648242814,0.0,0.0,10224.098418583382,49989.82765241415,3125.374376925979,17191.888156764693,157513.88889730096,490000.54610150296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,True,True
seagrass_eelgrass_4227_BM00128471,seagrass,eelgrass,BM00128471,Lakselvbukta,B,Viktig,Senja (5530),Barents Sea,2624.755300164989,17.901124171277274,69.30500955657241,0.0,0.0,180.93943048635268,12184.507058481486,52355.99838855561,44741.48727397691,245550.1104583307,493879.7630520301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4228_BM00128472,seagrass,eelgrass,BM00128472,Mjølan,A,Svært viktig,Rana (1833),Norwegian Sea,4181.034050139134,14.139022734723381,66.33621400999719,0.0,0.0,291.39114737358824,34798.70386669248,2180.441256409568,57338.96911354488,260720.00341379523,434253.5457594232,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,True,True
seagrass_eelgrass_4229_BM00128473,seagrass,eelgrass,BM00128473,Trosvika II,B,Viktig,Asker (3203),Skagerrak,2560.0423001027484,10.484568083590345,59.81821280637522,0.0,0.0,357.16831397265076,63520.0936779648,43850.0472101479,20981.983651768078,312190.4753062512,127995.60228587322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4230_BM00128477,seagrass,eelgrass,BM00128477,Koksabukta,C,Lokalt viktig,Bærum (3201),Skagerrak,57940.69060479793,10.60753378858529,59.88866247769728,35083.5627236243,0.0,0.0,70502.64306084029,51880.04698479397,10805.496402166269,319715.43954625045,135583.45223435885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.550819048606776,0.0,0,True,False
seagrass_eelgrass_4231_BM00128478,seagrass,eelgrass,BM00128478,Evjesund SØ,B,Viktig,Moss (3103),Skagerrak,933.7128000304187,10.664032670267318,59.35421233794276,0.0,0.0,1956.1026651523,11109.537341279138,165.62136020904478,29132.08329265734,319734.8456149283,76491.47936210126,1,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,True,True
seagrass_eelgrass_4232_BM00128481,seagrass,eelgrass,BM00128481,Amlabukti aust,C,Lokalt viktig,Sogndal (4640),Norwegian Sea,672.1248015038225,7.2639191601944635,61.17771607916824,0.0,0.0,9695.664821045359,122325.62826087621,106913.59407417662,96994.58743520135,170084.7647720167,334572.4693890322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4233_BM00128482,seagrass,eelgrass,BM00128482,Amlabukti nordvest,C,Lokalt viktig,Sogndal (4640),Norwegian Sea,7176.208465438888,7.2389628834003386,61.18263696177153,0.0,0.0,10091.45069380923,121253.41802169752,105509.5608725473,95872.73823187011,168693.27628156226,335762.89270688157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4234_BM00128484,seagrass,eelgrass,BM00128484,Donavall,C,Lokalt viktig,Larvik (3909),Skagerrak,175.5201000431376,9.969317741882305,58.968453413145845,0.0,0.0,2431.684207137475,47038.820375793635,9651.016740854033,81985.6523514813,284621.67970897513,47245.59497023801,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4235_BM00128489,seagrass,eelgrass,BM00128489,Moldestad ålegraseng,C,Lokalt viktig,Stad (4649),Norwegian Sea,64.07265056594812,5.372747015315619,62.02514092486644,0.0,0.0,5073.8231758232805,5073.8231758232805,49308.73942103777,13950.187929645717,45940.90482100912,470961.80715900275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4236_BM00128490,seagrass,eelgrass,BM00128490,Kjøde ålegraseng,C,Lokalt viktig,Stad (4649),Norwegian Sea,37.4789003207079,5.4582073529472845,62.00790287237237,0.0,0.0,9331.305652574138,9331.305652574138,47186.656319564056,17423.275684639124,50804.35997706123,466617.20927409374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4237_BM00128491,seagrass,eelgrass,BM00128491,Osen,C,Lokalt viktig,Stad (4649),Norwegian Sea,1267.9603110642283,5.409357025359959,62.01405357911781,0.0,0.0,7098.360656133246,7098.360656133246,47907.43385700098,15159.610689426836,48178.94832124365,468712.51786737243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4238_BM00128492,seagrass,eelgrass,BM00128492,Lestovika,C,Lokalt viktig,Stad (4649),Norwegian Sea,229.94800198317202,5.4086486543489904,62.02958243464174,0.0,0.0,5768.53621153936,5768.53621153936,49672.22160079041,15847.326315268956,47371.207851482744,470132.0387957997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4239_BM00128509,seagrass,eelgrass,BM00128509,Svartehølet,A,Svært viktig,Halden (3101),Skagerrak,1059.9184497817046,11.298852649003951,59.10919449980173,0.0,0.0,460.0527788257543,30722.282123757483,25323.081817794897,67343.4759220614,357849.2910050093,65173.425536748015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4240_BM00128510,seagrass,eelgrass,BM00128510,Fagernes,A,Svært viktig,Halden (3101),Skagerrak,4192.657700005086,11.31413777975112,59.11525045559753,0.0,0.0,1546.8011293970887,31575.760968177572,25869.844609726373,67234.84719110272,358686.28621584194,66286.10792229995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
seagrass_eelgrass_4241_BM00128511,seagrass,eelgrass,BM00128511,Hollenderen,C,Lokalt viktig,Halden (3101),Skagerrak,867.0988000730988,11.36067111953532,59.117548919143076,0.0,0.0,935.1043548855023,34218.37251675214,28218.670249987776,68555.08517986545,361307.23897347035,68320.30035944765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
